DimArray,processes,generateArray_time,countingSort_time,elapsed
50000000,16,0.324795,0.196416,0.521211
50000000,16,0.294511,0.198465,0.492976
50000000,16,0.358513,0.221742,0.580255
50000000,16,0.266760,0.207802,0.474562
50000000,16,0.231817,0.181469,0.413286
50000000,16,0.358631,0.310287,0.668918
50000000,16,0.190563,0.218763,0.409326
50000000,16,0.316413,0.275196,0.591609
50000000,16,0.336474,0.168471,0.504945
50000000,16,0.230942,0.161951,0.392893
50000000,16,0.285483,0.183905,0.469388
50000000,16,0.358333,0.195591,0.553924
50000000,16,0.244386,0.178802,0.423188
50000000,16,0.345797,0.197588,0.543385
50000000,16,0.211399,0.218996,0.430395
50000000,16,0.315622,0.245401,0.561023
50000000,16,0.266158,0.180478,0.446636
50000000,16,0.341677,0.160123,0.501800
50000000,16,0.225113,0.224976,0.450089
50000000,16,0.281994,0.209672,0.491666
50000000,16,0.215603,0.212260,0.427863
50000000,16,0.416787,0.162539,0.579326
50000000,16,0.244392,0.230765,0.475157
50000000,16,0.205629,0.191757,0.397386
50000000,16,0.328045,0.186102,0.514147
50000000,16,0.379673,0.186204,0.565877
50000000,16,0.242111,0.209802,0.451913
50000000,16,0.269360,0.186242,0.455602
50000000,16,0.304674,0.187627,0.492301
50000000,16,0.266167,0.184566,0.450733
50000000,16,0.357421,0.219936,0.577357
50000000,16,0.358734,0.223535,0.582269
50000000,16,0.321030,0.257067,0.578097
50000000,16,0.269649,0.167064,0.436713
50000000,16,0.189239,0.216896,0.406135
50000000,16,0.239406,0.222711,0.462117
50000000,16,0.318785,0.167685,0.486470
50000000,16,0.301258,0.189585,0.490843
50000000,16,0.477625,0.172576,0.650201
50000000,16,0.305492,0.169985,0.475477
50000000,16,0.329126,0.195544,0.524670
50000000,16,0.233815,0.200468,0.434283
50000000,16,0.328042,0.191699,0.519741
50000000,16,0.241742,0.214811,0.456553
50000000,16,0.335770,0.126292,0.462062
50000000,16,0.242191,0.195128,0.437319
50000000,16,0.271740,0.141111,0.412851
50000000,16,0.384211,0.237690,0.621901
50000000,16,0.262698,0.183105,0.445803
50000000,16,0.301862,0.157851,0.459713
