DimArray,processes,generateArray_time,countingSort_time,elapsed
50000000,2,0.422960,0.109752,0.532712
50000000,2,0.427625,0.110053,0.537678
50000000,2,0.429532,0.110387,0.539919
50000000,2,0.422950,0.110205,0.533155
50000000,2,0.428785,0.119613,0.548398
50000000,2,0.428620,0.109887,0.538507
50000000,2,0.423433,0.109772,0.533205
50000000,2,0.421718,0.109649,0.531367
50000000,2,0.429658,0.110046,0.539704
50000000,2,0.422965,0.109754,0.532719
50000000,2,0.430171,0.110431,0.540602
50000000,2,0.429801,0.110142,0.539943
50000000,2,0.421814,0.110073,0.531887
50000000,2,0.429091,0.110545,0.539636
50000000,2,0.422744,0.110132,0.532876
50000000,2,0.429050,0.110558,0.539608
50000000,2,0.425209,0.109853,0.535062
50000000,2,0.425864,0.109984,0.535848
50000000,2,0.423527,0.109831,0.533358
50000000,2,0.427408,0.109724,0.537132
50000000,2,0.431408,0.110200,0.541608
50000000,2,0.430580,0.110143,0.540723
50000000,2,0.429341,0.110427,0.539768
50000000,2,0.429521,0.110711,0.540232
50000000,2,0.426413,0.110067,0.536480
50000000,2,0.429444,0.110202,0.539646
50000000,2,0.426060,0.110523,0.536583
50000000,2,0.428194,0.109994,0.538188
50000000,2,0.430562,0.109780,0.540342
50000000,2,0.429567,0.110270,0.539837
50000000,2,0.430562,0.109994,0.540556
50000000,2,0.426307,0.109973,0.536280
50000000,2,0.422507,0.111121,0.533628
50000000,2,0.427058,0.110870,0.537928
50000000,2,0.428622,0.112765,0.541387
50000000,2,0.430186,0.113124,0.543310
50000000,2,0.425678,0.110672,0.536350
50000000,2,0.427446,0.111270,0.538716
50000000,2,0.423081,0.112473,0.535554
50000000,2,0.431861,0.110477,0.542338
50000000,2,0.426269,0.110405,0.536674
50000000,2,0.424972,0.110579,0.535551
50000000,2,0.424720,0.110324,0.535044
50000000,2,0.424070,0.110581,0.534651
50000000,2,0.423574,0.110467,0.534041
50000000,2,0.424746,0.111745,0.536491
50000000,2,0.425829,0.110686,0.536515
50000000,2,0.424820,0.110873,0.535693
50000000,2,0.427361,0.110770,0.538131
50000000,2,0.431994,0.112244,0.544238
