DimArray,processes,generateArray_time,countingSort_time,elapsed
150000000,16,0.558211,0.503975,1.062186
150000000,16,0.553294,0.632151,1.185445
150000000,16,0.615944,0.659490,1.275434
150000000,16,0.417235,0.554746,0.971981
150000000,16,0.504825,0.580446,1.085271
150000000,16,0.544364,0.550202,1.094566
150000000,16,0.554058,0.608550,1.162608
150000000,16,0.474877,0.479515,0.954392
150000000,16,0.587184,0.602878,1.190062
150000000,16,0.624958,0.457899,1.082857
150000000,16,0.578171,0.534201,1.112372
150000000,16,0.546077,0.547824,1.093901
150000000,16,0.506441,0.529726,1.036167
150000000,16,0.526881,0.555796,1.082677
150000000,16,0.466201,0.600618,1.066819
150000000,16,0.537757,0.668890,1.206647
150000000,16,0.477466,0.479760,0.957226
150000000,16,0.711650,0.671632,1.383282
150000000,16,0.545926,0.582102,1.128028
150000000,16,0.484449,0.443197,0.927646
150000000,16,0.621195,0.557066,1.178261
150000000,16,0.527173,0.429329,0.956502
150000000,16,0.568334,0.592316,1.160650
150000000,16,0.604765,0.521212,1.125977
150000000,16,0.552321,0.625938,1.178259
150000000,16,0.718467,0.553841,1.272308
150000000,16,0.610082,0.503184,1.113266
150000000,16,0.443556,0.594521,1.038077
150000000,16,0.424940,0.601680,1.026620
150000000,16,0.560463,0.599331,1.159794
150000000,16,0.524706,0.616184,1.140890
150000000,16,0.540885,0.622939,1.163824
150000000,16,0.524276,0.494161,1.018437
150000000,16,0.608332,0.502297,1.110629
150000000,16,0.496867,0.540935,1.037802
150000000,16,0.565286,0.638305,1.203591
150000000,16,0.498989,0.445202,0.944191
150000000,16,0.448915,0.645820,1.094735
150000000,16,0.549348,0.428266,0.977614
150000000,16,0.660491,0.715341,1.375832
150000000,16,0.604274,0.568138,1.172412
150000000,16,0.578357,0.596201,1.174558
150000000,16,0.477613,0.652589,1.130202
150000000,16,0.492775,0.570834,1.063609
150000000,16,0.712584,0.490772,1.203356
150000000,16,0.515423,0.591475,1.106898
150000000,16,0.522718,0.505489,1.028207
150000000,16,0.692392,0.530492,1.222884
150000000,16,0.471363,0.503941,0.975304
150000000,16,0.461532,0.630824,1.092356
