DimArray,processes,generateArray_time,countingSort_time,elapsed
150000000,2,1.270942,0.396385,1.667327
150000000,2,1.282244,0.396677,1.678921
150000000,2,1.275523,0.400598,1.676121
150000000,2,1.270681,0.399879,1.670560
150000000,2,1.286138,0.403210,1.689348
150000000,2,1.297635,0.403137,1.700772
150000000,2,1.295373,0.402178,1.697551
150000000,2,1.291282,0.403296,1.694578
150000000,2,1.292298,0.402321,1.694619
150000000,2,1.292057,0.401730,1.693787
150000000,2,1.291335,0.402475,1.693810
150000000,2,1.273704,0.397493,1.671197
150000000,2,1.275206,0.387419,1.662625
150000000,2,1.266150,0.388544,1.654694
150000000,2,1.268382,0.388455,1.656837
150000000,2,1.285972,0.403303,1.689275
150000000,2,1.298037,0.401017,1.699054
150000000,2,1.291834,0.403246,1.695080
150000000,2,1.270080,0.389851,1.659931
150000000,2,1.273628,0.392239,1.665867
150000000,2,1.287746,0.403477,1.691223
150000000,2,1.265114,0.392914,1.658028
150000000,2,1.267825,0.388136,1.655961
150000000,2,1.290838,0.400801,1.691639
150000000,2,1.286950,0.403525,1.690475
150000000,2,1.262059,0.388646,1.650705
150000000,2,1.293293,0.400209,1.693502
150000000,2,1.294198,0.400969,1.695167
150000000,2,1.272552,0.396317,1.668869
150000000,2,1.287561,0.401803,1.689364
150000000,2,1.289814,0.409710,1.699524
150000000,2,1.290085,0.401977,1.692062
150000000,2,1.287329,0.406155,1.693484
150000000,2,1.276433,0.397350,1.673783
150000000,2,1.287467,0.401788,1.689255
150000000,2,1.274522,0.388548,1.663070
150000000,2,1.276831,0.399465,1.676296
150000000,2,1.272602,0.386740,1.659342
150000000,2,1.278194,0.386586,1.664780
150000000,2,1.270945,0.386801,1.657746
150000000,2,1.290229,0.401912,1.692141
150000000,2,1.289131,0.407083,1.696214
150000000,2,1.291413,0.401989,1.693402
150000000,2,1.290419,0.406000,1.696419
150000000,2,1.271748,0.406947,1.678695
150000000,2,1.270507,0.390702,1.661209
150000000,2,1.266634,0.389042,1.655676
150000000,2,1.262919,0.389745,1.652664
150000000,2,1.295083,0.400459,1.695542
150000000,2,1.294813,0.400669,1.695482
