DimArray,processes,generateArray_time,countingSort_time,elapsed
100000000,8,0.176595,0.142221,0.318816
100000000,8,0.171191,0.145345,0.316536
100000000,8,0.172203,0.143622,0.315825
100000000,8,0.170463,0.141654,0.312117
100000000,8,0.171636,0.145091,0.316727
100000000,8,0.174361,0.144359,0.318720
100000000,8,0.181301,0.151568,0.332869
100000000,8,0.175066,0.141274,0.316340
100000000,8,0.173145,0.144935,0.318080
100000000,8,0.169441,0.145064,0.314505
100000000,8,0.173062,0.141101,0.314163
100000000,8,0.174396,0.140717,0.315113
100000000,8,0.173362,0.151679,0.325041
100000000,8,0.175998,0.140901,0.316899
100000000,8,0.176834,0.142068,0.318902
100000000,8,0.174880,0.144511,0.319391
100000000,8,0.173562,0.145629,0.319191
100000000,8,0.188480,0.145009,0.333489
100000000,8,0.175992,0.143378,0.319370
100000000,8,0.175476,0.144056,0.319532
100000000,8,0.176364,0.141355,0.317719
100000000,8,0.175411,0.145585,0.320996
100000000,8,0.173493,0.144344,0.317837
100000000,8,0.175111,0.144525,0.319636
100000000,8,0.175686,0.140248,0.315934
100000000,8,0.177478,0.141914,0.319392
100000000,8,0.177654,0.141477,0.319131
100000000,8,0.174194,0.145305,0.319499
100000000,8,0.174001,0.144190,0.318191
100000000,8,0.176476,0.141492,0.317968
100000000,8,0.177194,0.141502,0.318696
100000000,8,0.174864,0.141643,0.316507
100000000,8,0.177015,0.141370,0.318385
100000000,8,0.175209,0.142609,0.317818
100000000,8,0.176681,0.141100,0.317781
100000000,8,0.177811,0.139682,0.317493
100000000,8,0.181719,0.141098,0.322817
100000000,8,0.172747,0.145163,0.317910
100000000,8,0.186437,0.144237,0.330674
100000000,8,0.178707,0.144564,0.323271
100000000,8,0.175124,0.141358,0.316482
100000000,8,0.175241,0.144274,0.319515
100000000,8,0.176093,0.139814,0.315907
100000000,8,0.174507,0.144167,0.318674
100000000,8,0.174041,0.141487,0.315528
100000000,8,0.174969,0.140914,0.315883
100000000,8,0.176346,0.144661,0.321007
100000000,8,0.175129,0.140524,0.315653
100000000,8,0.176801,0.140705,0.317506
100000000,8,0.174548,0.141074,0.315622
