DimArray,processes,generateArray_time,countingSort_time,elapsed
150000000,2,1.238331,0.210715,1.449046
150000000,2,1.244050,0.206966,1.451016
150000000,2,1.241276,0.204930,1.446206
150000000,2,1.257392,0.204051,1.461443
150000000,2,1.246049,0.208508,1.454557
150000000,2,1.262921,0.203943,1.466864
150000000,2,1.240770,0.208326,1.449096
150000000,2,1.249659,0.207055,1.456714
150000000,2,1.259779,0.206726,1.466505
150000000,2,1.248425,0.209503,1.457928
150000000,2,1.252901,0.209638,1.462539
150000000,2,1.242120,0.207353,1.449473
150000000,2,1.241135,0.209129,1.450264
150000000,2,1.241675,0.213257,1.454932
150000000,2,1.245481,0.206729,1.452210
150000000,2,1.256349,0.209128,1.465477
150000000,2,1.258110,0.209881,1.467991
150000000,2,1.241431,0.212032,1.453463
150000000,2,1.256937,0.209838,1.466775
150000000,2,1.260023,0.208975,1.468998
150000000,2,1.242062,0.210816,1.452878
150000000,2,1.244819,0.209211,1.454030
150000000,2,1.257791,0.209204,1.466995
150000000,2,1.241000,0.207714,1.448714
150000000,2,1.252966,0.205986,1.458952
150000000,2,1.256199,0.208669,1.464868
150000000,2,1.242228,0.207047,1.449275
150000000,2,1.267332,0.205731,1.473063
150000000,2,1.244715,0.208964,1.453679
150000000,2,1.245118,0.207644,1.452762
150000000,2,1.260604,0.204620,1.465224
150000000,2,1.238891,0.209306,1.448197
150000000,2,1.253179,0.210110,1.463289
150000000,2,1.243159,0.207944,1.451103
150000000,2,1.240219,0.209554,1.449773
150000000,2,1.240939,0.214090,1.455029
150000000,2,1.242960,0.205784,1.448744
150000000,2,1.241611,0.208733,1.450344
150000000,2,1.236921,0.210464,1.447385
150000000,2,1.247649,0.208459,1.456108
150000000,2,1.248151,0.209790,1.457941
150000000,2,1.257478,0.208692,1.466170
150000000,2,1.236814,0.208442,1.445256
150000000,2,1.253153,0.209250,1.462403
150000000,2,1.260010,0.208641,1.468651
150000000,2,1.241892,0.207380,1.449272
150000000,2,1.235716,0.205862,1.441578
150000000,2,1.239211,0.209155,1.448366
150000000,2,1.241855,0.206925,1.448780
150000000,2,1.260091,0.206858,1.466949
