DimArray,processes,generateArray_time,countingSort_time,elapsed
150000000,2,1.244166,0.307248,1.551414
150000000,2,1.251189,0.307758,1.558947
150000000,2,1.244914,0.312678,1.557592
150000000,2,1.246521,0.305971,1.552492
150000000,2,1.253703,0.305474,1.559177
150000000,2,1.259832,0.311401,1.571233
150000000,2,1.247083,0.304495,1.551578
150000000,2,1.256018,0.302263,1.558281
150000000,2,1.244228,0.311518,1.555746
150000000,2,1.242122,0.307228,1.549350
150000000,2,1.254256,0.305104,1.559360
150000000,2,1.258718,0.311029,1.569747
150000000,2,1.256942,0.306283,1.563225
150000000,2,1.259444,0.303863,1.563307
150000000,2,1.242742,0.309297,1.552039
150000000,2,1.249477,0.305803,1.555280
150000000,2,1.247333,0.303456,1.550789
150000000,2,1.254540,0.310626,1.565166
150000000,2,1.242311,0.305751,1.548062
150000000,2,1.250444,0.303707,1.554151
150000000,2,1.243431,0.308337,1.551768
150000000,2,1.239598,0.307354,1.546952
150000000,2,1.247082,0.305220,1.552302
150000000,2,1.257196,0.307281,1.564477
150000000,2,1.243481,0.306465,1.549946
150000000,2,1.257238,0.305662,1.562900
150000000,2,1.250626,0.310606,1.561232
150000000,2,1.239986,0.306801,1.546787
150000000,2,1.241643,0.304558,1.546201
150000000,2,1.243728,0.306326,1.550054
150000000,2,1.241375,0.305410,1.546785
150000000,2,1.257805,0.306480,1.564285
150000000,2,1.247587,0.306388,1.553975
150000000,2,1.257645,0.306970,1.564615
150000000,2,1.258524,0.305897,1.564421
150000000,2,1.251423,0.304425,1.555848
150000000,2,1.258111,0.306282,1.564393
150000000,2,1.261394,0.305080,1.566474
150000000,2,1.251290,0.303728,1.555018
150000000,2,1.251713,0.305944,1.557657
150000000,2,1.238020,0.305618,1.543638
150000000,2,1.250298,0.303541,1.553839
150000000,2,1.258921,0.305565,1.564486
150000000,2,1.240380,0.306022,1.546402
150000000,2,1.243045,0.301868,1.544913
150000000,2,1.255913,0.306372,1.562285
150000000,2,1.253262,0.305737,1.558999
150000000,2,1.243053,0.305535,1.548588
150000000,2,1.261421,0.304396,1.565817
150000000,2,1.243108,0.305715,1.548823
