DimArray,processes,generateArray_time,countingSort_time,elapsed
150000000,2,1.266061,0.207432,1.473493
150000000,2,1.290962,0.218437,1.509399
150000000,2,1.271795,0.207966,1.479761
150000000,2,1.269065,0.210304,1.479369
150000000,2,1.289030,0.216614,1.505644
150000000,2,1.287206,0.215557,1.502763
150000000,2,1.262856,0.211670,1.474526
150000000,2,1.287887,0.214686,1.502573
150000000,2,1.286702,0.216549,1.503251
150000000,2,1.297829,0.216129,1.513958
150000000,2,1.277362,0.209979,1.487341
150000000,2,1.283446,0.218434,1.501880
150000000,2,1.289060,0.214711,1.503771
150000000,2,1.286431,0.216645,1.503076
150000000,2,1.290885,0.215711,1.506596
150000000,2,1.267604,0.208850,1.476454
150000000,2,1.263091,0.212554,1.475645
150000000,2,1.273861,0.214847,1.488708
150000000,2,1.267320,0.209043,1.476363
150000000,2,1.284930,0.213499,1.498429
150000000,2,1.277135,0.211989,1.489124
150000000,2,1.268134,0.209624,1.477758
150000000,2,1.285917,0.211920,1.497837
150000000,2,1.277781,0.216533,1.494314
150000000,2,1.288791,0.216086,1.504877
150000000,2,1.295727,0.212393,1.508120
150000000,2,1.271087,0.207704,1.478791
150000000,2,1.295548,0.211487,1.507035
150000000,2,1.287013,0.214401,1.501414
150000000,2,1.267099,0.206942,1.474041
150000000,2,1.292599,0.212547,1.505146
150000000,2,1.273804,0.208379,1.482183
150000000,2,1.265790,0.207628,1.473418
150000000,2,1.285672,0.212545,1.498217
150000000,2,1.274009,0.208387,1.482396
150000000,2,1.268254,0.207359,1.475613
150000000,2,1.291404,0.213393,1.504797
150000000,2,1.264519,0.208771,1.473290
150000000,2,1.262423,0.210582,1.473005
150000000,2,1.264177,0.210299,1.474476
150000000,2,1.265736,0.210093,1.475829
150000000,2,1.266558,0.214165,1.480723
150000000,2,1.262522,0.211480,1.474002
150000000,2,1.266261,0.211001,1.477262
150000000,2,1.263309,0.211729,1.475038
150000000,2,1.263719,0.209096,1.472815
150000000,2,1.274404,0.208562,1.482966
150000000,2,1.266723,0.210442,1.477165
150000000,2,1.290246,0.214458,1.504704
150000000,2,1.288819,0.217131,1.505950
