DimArray,processes,generateArray_time,countingSort_time,elapsed
200000000,4,0.660721,0.259538,0.920259
200000000,4,0.653895,0.261561,0.915456
200000000,4,0.664678,0.268503,0.933181
200000000,4,0.656694,0.265745,0.922439
200000000,4,0.659205,0.264192,0.923397
200000000,4,0.675012,0.261125,0.936137
200000000,4,0.670391,0.257622,0.928013
200000000,4,0.676960,0.259061,0.936021
200000000,4,0.659333,0.259227,0.918560
200000000,4,0.662892,0.262153,0.925045
200000000,4,0.672277,0.258400,0.930677
200000000,4,0.663070,0.262218,0.925288
200000000,4,0.661325,0.263157,0.924482
200000000,4,0.659573,0.264221,0.923794
200000000,4,0.673368,0.261220,0.934588
200000000,4,0.659916,0.263349,0.923265
200000000,4,0.668998,0.262331,0.931329
200000000,4,0.658130,0.263271,0.921401
200000000,4,0.677514,0.262184,0.939698
200000000,4,0.659721,0.261764,0.921485
200000000,4,0.666704,0.259259,0.925963
200000000,4,0.662183,0.261843,0.924026
200000000,4,0.671109,0.263765,0.934874
200000000,4,0.661145,0.262625,0.923770
200000000,4,0.667190,0.260402,0.927592
200000000,4,0.657800,0.266297,0.924097
200000000,4,0.658268,0.266744,0.925012
200000000,4,0.664689,0.262843,0.927532
200000000,4,0.664175,0.262987,0.927162
200000000,4,0.667908,0.263742,0.931650
200000000,4,0.667686,0.265916,0.933602
200000000,4,0.660551,0.267737,0.928288
200000000,4,0.667789,0.263051,0.930840
200000000,4,0.657277,0.267240,0.924517
200000000,4,0.659877,0.265083,0.924960
200000000,4,0.660009,0.266887,0.926896
200000000,4,0.670943,0.263003,0.933946
200000000,4,0.666346,0.264374,0.930720
200000000,4,0.668525,0.264597,0.933122
200000000,4,0.654537,0.263811,0.918348
200000000,4,0.668284,0.263381,0.931665
200000000,4,0.666407,0.263192,0.929599
200000000,4,0.664492,0.264431,0.928923
200000000,4,0.670085,0.264788,0.934873
200000000,4,0.659839,0.263955,0.923794
200000000,4,0.660019,0.265322,0.925341
200000000,4,0.657996,0.265005,0.923001
200000000,4,0.664644,0.263029,0.927673
200000000,4,0.668010,0.261891,0.929901
200000000,4,0.669829,0.264110,0.933939
