DimArray,processes,generateArray_time,countingSort_time,elapsed
200000000,16,0.647489,0.467630,1.115119
200000000,16,0.632653,0.526500,1.159153
200000000,16,0.690127,0.370931,1.061058
200000000,16,0.580023,0.394892,0.974915
200000000,16,0.689303,0.404549,1.093852
200000000,16,0.606737,0.375706,0.982443
200000000,16,0.593228,0.529793,1.123021
200000000,16,0.598982,0.380426,0.979408
200000000,16,0.714629,0.504332,1.218961
200000000,16,0.730835,0.572858,1.303693
200000000,16,0.692904,0.470286,1.163190
200000000,16,0.669407,0.633223,1.302630
200000000,16,0.707049,0.361631,1.068680
200000000,16,0.615873,0.490372,1.106245
200000000,16,0.678322,0.552947,1.231269
200000000,16,0.613293,0.399233,1.012526
200000000,16,0.661216,0.349488,1.010704
200000000,16,0.636387,0.426244,1.062631
200000000,16,0.730892,0.626835,1.357727
200000000,16,0.613604,0.372643,0.986247
200000000,16,0.625217,0.544495,1.169712
200000000,16,0.635745,0.454882,1.090627
200000000,16,0.646886,0.582444,1.229330
200000000,16,0.747739,0.376165,1.123904
200000000,16,0.677404,0.396946,1.074350
200000000,16,0.682088,0.600970,1.283058
200000000,16,0.631918,0.464280,1.096198
200000000,16,0.636950,0.603879,1.240829
200000000,16,0.698492,0.316164,1.014656
200000000,16,0.604514,0.467339,1.071853
200000000,16,0.659152,0.448880,1.108032
200000000,16,0.572728,0.447003,1.019731
200000000,16,0.768505,0.397152,1.165657
200000000,16,0.638922,0.393584,1.032506
200000000,16,0.655031,0.366443,1.021474
200000000,16,0.698332,0.599694,1.298026
200000000,16,0.600606,0.420061,1.020667
200000000,16,0.685400,0.603105,1.288505
200000000,16,0.740034,0.418133,1.158167
200000000,16,0.636914,0.407959,1.044873
200000000,16,0.676878,0.460658,1.137536
200000000,16,0.641059,0.528862,1.169921
200000000,16,0.541874,0.486515,1.028389
200000000,16,0.692055,0.536414,1.228469
200000000,16,0.646049,0.367661,1.013710
200000000,16,0.794540,0.539915,1.334455
200000000,16,0.640131,0.403673,1.043804
200000000,16,0.748693,0.447207,1.195900
200000000,16,0.705299,0.500501,1.205800
200000000,16,0.612095,0.380713,0.992808
