DimArray,processes,generateArray_time,countingSort_time,elapsed
50000000,2,0.422056,0.070745,0.492801
50000000,2,0.426889,0.070931,0.497820
50000000,2,0.423548,0.071087,0.494635
50000000,2,0.422272,0.070709,0.492981
50000000,2,0.422587,0.075134,0.497721
50000000,2,0.429322,0.072604,0.501926
50000000,2,0.430315,0.070753,0.501068
50000000,2,0.421441,0.070908,0.492349
50000000,2,0.430143,0.071202,0.501345
50000000,2,0.426097,0.071191,0.497288
50000000,2,0.425343,0.071217,0.496560
50000000,2,0.430117,0.071074,0.501191
50000000,2,0.429146,0.071399,0.500545
50000000,2,0.428973,0.071009,0.499982
50000000,2,0.429844,0.071336,0.501180
50000000,2,0.426925,0.070989,0.497914
50000000,2,0.430124,0.071219,0.501343
50000000,2,0.429940,0.070844,0.500784
50000000,2,0.428079,0.070847,0.498926
50000000,2,0.431491,0.071075,0.502566
50000000,2,0.423047,0.071058,0.494105
50000000,2,0.421661,0.071040,0.492701
50000000,2,0.421774,0.070627,0.492401
50000000,2,0.421668,0.071292,0.492960
50000000,2,0.424454,0.070964,0.495418
50000000,2,0.421796,0.070873,0.492669
50000000,2,0.422335,0.071113,0.493448
50000000,2,0.422685,0.071160,0.493845
50000000,2,0.421731,0.070667,0.492398
50000000,2,0.422232,0.071209,0.493441
50000000,2,0.423463,0.071133,0.494596
50000000,2,0.423468,0.070711,0.494179
50000000,2,0.423506,0.071063,0.494569
50000000,2,0.423735,0.071173,0.494908
50000000,2,0.424991,0.070950,0.495941
50000000,2,0.422520,0.070823,0.493343
50000000,2,0.423908,0.070821,0.494729
50000000,2,0.422619,0.071259,0.493878
50000000,2,0.427005,0.071142,0.498147
50000000,2,0.430927,0.071100,0.502027
50000000,2,0.427826,0.070957,0.498783
50000000,2,0.429292,0.071157,0.500449
50000000,2,0.422312,0.071355,0.493667
50000000,2,0.430795,0.071267,0.502062
50000000,2,0.430041,0.071973,0.502014
50000000,2,0.428438,0.070973,0.499411
50000000,2,0.430371,0.071350,0.501721
50000000,2,0.430007,0.071070,0.501077
50000000,2,0.423888,0.070909,0.494797
50000000,2,0.429430,0.071051,0.500481
