DimArray,processes,generateArray_time,countingSort_time,elapsed
200000000,2,1.650508,0.280781,1.931289
200000000,2,1.667993,0.276034,1.944027
200000000,2,1.655563,0.281354,1.936917
200000000,2,1.665035,0.277799,1.942834
200000000,2,1.645467,0.291179,1.936646
200000000,2,1.664359,0.280425,1.944784
200000000,2,1.654053,0.280829,1.934882
200000000,2,1.648920,0.279900,1.928820
200000000,2,1.644935,0.278334,1.923269
200000000,2,1.653525,0.273315,1.926840
200000000,2,1.667918,0.277228,1.945146
200000000,2,1.651171,0.281705,1.932876
200000000,2,1.664944,0.275531,1.940475
200000000,2,1.663004,0.281658,1.944662
200000000,2,1.649591,0.275074,1.924665
200000000,2,1.667918,0.276998,1.944916
200000000,2,1.642845,0.279221,1.922066
200000000,2,1.645804,0.278405,1.924209
200000000,2,1.647103,0.281310,1.928413
200000000,2,1.656888,0.280098,1.936986
200000000,2,1.656602,0.279459,1.936061
200000000,2,1.650008,0.272524,1.922532
200000000,2,1.669982,0.278319,1.948301
200000000,2,1.647117,0.276920,1.924037
200000000,2,1.648730,0.280562,1.929292
200000000,2,1.643213,0.277743,1.920956
200000000,2,1.651907,0.274950,1.926857
200000000,2,1.666372,0.279812,1.946184
200000000,2,1.648438,0.275327,1.923765
200000000,2,1.665803,0.276004,1.941807
200000000,2,1.665555,0.279284,1.944839
200000000,2,1.664099,0.279472,1.943571
200000000,2,1.663015,0.281386,1.944401
200000000,2,1.653882,0.280492,1.934374
200000000,2,1.668932,0.282017,1.950949
200000000,2,1.655140,0.277570,1.932710
200000000,2,1.647462,0.280414,1.927876
200000000,2,1.665572,0.278952,1.944524
200000000,2,1.666554,0.273653,1.940207
200000000,2,1.665194,0.280245,1.945439
200000000,2,1.649071,0.275626,1.924697
200000000,2,1.660031,0.274484,1.934515
200000000,2,1.666143,0.280718,1.946861
200000000,2,1.645429,0.277377,1.922806
200000000,2,1.654970,0.277326,1.932296
200000000,2,1.646834,0.292464,1.939298
200000000,2,1.648059,0.277781,1.925840
200000000,2,1.647748,0.278197,1.925945
200000000,2,1.652073,0.277774,1.929847
200000000,2,1.646329,0.277568,1.923897
