DimArray,processes,generateArray_time,countingSort_time,elapsed
200000000,4,0.622069,0.274733,0.896802
200000000,4,0.615336,0.282087,0.897423
200000000,4,0.613741,0.288835,0.902576
200000000,4,0.619584,0.284719,0.904303
200000000,4,0.632029,0.278490,0.910519
200000000,4,0.635092,0.273830,0.908922
200000000,4,0.636736,0.274144,0.910880
200000000,4,0.633721,0.275575,0.909296
200000000,4,0.627715,0.279700,0.907415
200000000,4,0.629729,0.278787,0.908516
200000000,4,0.634687,0.278658,0.913345
200000000,4,0.627532,0.282191,0.909723
200000000,4,0.633586,0.277119,0.910705
200000000,4,0.631612,0.276505,0.908117
200000000,4,0.632598,0.277861,0.910459
200000000,4,0.632999,0.277029,0.910028
200000000,4,0.626590,0.278967,0.905557
200000000,4,0.628095,0.283401,0.911496
200000000,4,0.631611,0.276028,0.907639
200000000,4,0.628318,0.282508,0.910826
200000000,4,0.627995,0.281940,0.909935
200000000,4,0.628280,0.281941,0.910221
200000000,4,0.628176,0.282910,0.911086
200000000,4,0.631374,0.276702,0.908076
200000000,4,0.633323,0.277713,0.911036
200000000,4,0.625240,0.280706,0.905946
200000000,4,0.629828,0.279017,0.908845
200000000,4,0.633431,0.275576,0.909007
200000000,4,0.626496,0.283490,0.909986
200000000,4,0.630568,0.277761,0.908329
200000000,4,0.630620,0.277436,0.908056
200000000,4,0.632993,0.283794,0.916787
200000000,4,0.633588,0.279722,0.913310
200000000,4,0.630817,0.280783,0.911600
200000000,4,0.626586,0.280166,0.906752
200000000,4,0.625477,0.285830,0.911307
200000000,4,0.630476,0.277687,0.908163
200000000,4,0.632909,0.278510,0.911419
200000000,4,0.624628,0.284489,0.909117
200000000,4,0.627808,0.284715,0.912523
200000000,4,0.627117,0.284667,0.911784
200000000,4,0.635884,0.279131,0.915015
200000000,4,0.631847,0.279247,0.911094
200000000,4,0.631962,0.278670,0.910632
200000000,4,0.623992,0.283714,0.907706
200000000,4,0.627845,0.280164,0.908009
200000000,4,0.632475,0.278574,0.911049
200000000,4,0.625563,0.282782,0.908345
200000000,4,0.627433,0.283768,0.911201
200000000,4,0.626234,0.284741,0.910975
