DimArray,processes,generateArray_time,countingSort_time,elapsed
200000000,1,1.416881,0.332339,1.749220
200000000,1,1.423498,0.339176,1.762674
200000000,1,1.415902,0.333798,1.749700
200000000,1,1.415639,0.332514,1.748153
200000000,1,1.416109,0.335096,1.751205
200000000,1,1.416698,0.331439,1.748137
200000000,1,1.414743,0.335794,1.750537
200000000,1,1.415695,0.336188,1.751883
200000000,1,1.413887,0.331330,1.745217
200000000,1,1.418692,0.335498,1.754190
200000000,1,1.417314,0.330776,1.748090
200000000,1,1.412506,0.331344,1.743850
200000000,1,1.416197,0.341381,1.757578
200000000,1,1.412583,0.330011,1.742594
200000000,1,1.413363,0.336081,1.749444
200000000,1,1.417963,0.334886,1.752849
200000000,1,1.410635,0.330960,1.741595
200000000,1,1.421950,0.333130,1.755080
200000000,1,1.415373,0.330649,1.746022
200000000,1,1.413022,0.330995,1.744017
200000000,1,1.416251,0.332402,1.748653
200000000,1,1.416557,0.331621,1.748178
200000000,1,1.414729,0.330858,1.745587
200000000,1,1.416171,0.335251,1.751422
200000000,1,1.418393,0.331309,1.749702
200000000,1,1.415307,0.336342,1.751649
200000000,1,1.412164,0.332685,1.744849
200000000,1,1.410748,0.331227,1.741975
200000000,1,1.418105,0.334427,1.752532
200000000,1,1.416026,0.331181,1.747207
200000000,1,1.410992,0.331110,1.742102
200000000,1,1.417404,0.336116,1.753520
200000000,1,1.413390,0.330624,1.744014
200000000,1,1.415040,0.333968,1.749008
200000000,1,1.425410,0.333489,1.758899
200000000,1,1.413745,0.331603,1.745348
200000000,1,1.419391,0.333681,1.753072
200000000,1,1.413335,0.331536,1.744871
200000000,1,1.411441,0.330587,1.742028
200000000,1,1.416191,0.334666,1.750857
200000000,1,1.414693,0.333302,1.747995
200000000,1,1.414633,0.331028,1.745661
200000000,1,1.415258,0.334003,1.749261
200000000,1,1.415286,0.333084,1.748370
200000000,1,1.416854,0.338740,1.755594
200000000,1,1.416700,0.331672,1.748372
200000000,1,1.414503,0.330391,1.744894
200000000,1,1.417497,0.335743,1.753240
200000000,1,1.412346,0.332470,1.744816
200000000,1,1.413605,0.331198,1.744803
