DimArray,processes,generateArray_time,countingSort_time,elapsed
200000000,8,0.351934,0.282201,0.634135
200000000,8,0.350469,0.290657,0.641126
200000000,8,0.346345,0.283599,0.629944
200000000,8,0.344487,0.306133,0.650620
200000000,8,0.335745,0.289349,0.625094
200000000,8,0.343742,0.301708,0.645450
200000000,8,0.358654,0.291573,0.650227
200000000,8,0.337955,0.297107,0.635062
200000000,8,0.336381,0.296834,0.633215
200000000,8,0.343838,0.286339,0.630177
200000000,8,0.342711,0.286886,0.629597
200000000,8,0.340437,0.293646,0.634083
200000000,8,0.339346,0.291137,0.630483
200000000,8,0.345420,0.288609,0.634029
200000000,8,0.349167,0.295824,0.644991
200000000,8,0.348001,0.293127,0.641128
200000000,8,0.346412,0.292125,0.638537
200000000,8,0.359248,0.284604,0.643852
200000000,8,0.345720,0.285115,0.630835
200000000,8,0.348169,0.284578,0.632747
200000000,8,0.349328,0.284976,0.634304
200000000,8,0.342420,0.294203,0.636623
200000000,8,0.342484,0.286594,0.629078
200000000,8,0.346305,0.294888,0.641193
200000000,8,0.341830,0.293732,0.635562
200000000,8,0.342519,0.286755,0.629274
200000000,8,0.342171,0.284809,0.626980
200000000,8,0.342030,0.294106,0.636136
200000000,8,0.343713,0.297179,0.640892
200000000,8,0.345161,0.287173,0.632334
200000000,8,0.343055,0.290302,0.633357
200000000,8,0.342742,0.292836,0.635578
200000000,8,0.346459,0.290680,0.637139
200000000,8,0.344050,0.292123,0.636173
200000000,8,0.347844,0.294049,0.641893
200000000,8,0.344110,0.293136,0.637246
200000000,8,0.341474,0.286366,0.627840
200000000,8,0.346092,0.288762,0.634854
200000000,8,0.342284,0.295016,0.637300
200000000,8,0.346229,0.287903,0.634132
200000000,8,0.345866,0.286917,0.632783
200000000,8,0.343389,0.294274,0.637663
200000000,8,0.341153,0.295124,0.636277
200000000,8,0.344150,0.293724,0.637874
200000000,8,0.346961,0.289975,0.636936
200000000,8,0.344369,0.287177,0.631546
200000000,8,0.348755,0.290501,0.639256
200000000,8,0.355805,0.292013,0.647818
200000000,8,0.343447,0.291518,0.634965
200000000,8,0.341227,0.287573,0.628800
