DimArray,processes,generateArray_time,countingSort_time,elapsed
200000000,2,1.648660,0.277989,1.926649
200000000,2,1.666282,0.270860,1.937142
200000000,2,1.662362,0.280880,1.943242
200000000,2,1.655229,0.278203,1.933432
200000000,2,1.656898,0.278368,1.935266
200000000,2,1.660859,0.275552,1.936411
200000000,2,1.668143,0.278552,1.946695
200000000,2,1.658611,0.279821,1.938432
200000000,2,1.650174,0.277046,1.927220
200000000,2,1.648450,0.279934,1.928384
200000000,2,1.643585,0.275943,1.919528
200000000,2,1.647527,0.281078,1.928605
200000000,2,1.650734,0.276911,1.927645
200000000,2,1.654193,0.275145,1.929338
200000000,2,1.666214,0.279068,1.945282
200000000,2,1.647939,0.280528,1.928467
200000000,2,1.647160,0.279522,1.926682
200000000,2,1.648711,0.283494,1.932205
200000000,2,1.646511,0.282529,1.929040
200000000,2,1.652962,0.281738,1.934700
200000000,2,1.664323,0.282808,1.947131
200000000,2,1.669214,0.281994,1.951208
200000000,2,1.659272,0.274499,1.933771
200000000,2,1.649479,0.283271,1.932750
200000000,2,1.645696,0.277141,1.922837
200000000,2,1.648029,0.275402,1.923431
200000000,2,1.669804,0.283458,1.953262
200000000,2,1.667105,0.277457,1.944562
200000000,2,1.667544,0.281036,1.948580
200000000,2,1.647843,0.293439,1.941282
200000000,2,1.670953,0.281989,1.952942
200000000,2,1.657932,0.281230,1.939162
200000000,2,1.649033,0.278361,1.927394
200000000,2,1.667786,0.281851,1.949637
200000000,2,1.657602,0.278662,1.936264
200000000,2,1.656877,0.281011,1.937888
200000000,2,1.651682,0.279769,1.931451
200000000,2,1.648758,0.277405,1.926163
200000000,2,1.667201,0.284175,1.951376
200000000,2,1.673202,0.275855,1.949057
200000000,2,1.664241,0.282275,1.946516
200000000,2,1.648462,0.295425,1.943887
200000000,2,1.665558,0.282304,1.947862
200000000,2,1.646755,0.279199,1.925954
200000000,2,1.648829,0.280598,1.929427
200000000,2,1.645903,0.278490,1.924393
200000000,2,1.651270,0.276222,1.927492
200000000,2,1.661107,0.278003,1.939110
200000000,2,1.645950,0.279194,1.925144
200000000,2,1.662719,0.277865,1.940584
