DimArray,processes,generateArray_time,countingSort_time,elapsed
200000000,4,0.618829,0.274251,0.893080
200000000,4,0.619276,0.282974,0.902250
200000000,4,0.616016,0.286033,0.902049
200000000,4,0.621464,0.281347,0.902811
200000000,4,0.635789,0.277689,0.913478
200000000,4,0.629536,0.280736,0.910272
200000000,4,0.637793,0.279422,0.917215
200000000,4,0.632825,0.278612,0.911437
200000000,4,0.630299,0.278789,0.909088
200000000,4,0.627726,0.279785,0.907511
200000000,4,0.631791,0.276089,0.907880
200000000,4,0.629583,0.280826,0.910409
200000000,4,0.625635,0.282259,0.907894
200000000,4,0.634137,0.274942,0.909079
200000000,4,0.635999,0.275791,0.911790
200000000,4,0.630935,0.282941,0.913876
200000000,4,0.628411,0.278941,0.907352
200000000,4,0.627218,0.281023,0.908241
200000000,4,0.631648,0.281574,0.913222
200000000,4,0.626489,0.283875,0.910364
200000000,4,0.633457,0.277427,0.910884
200000000,4,0.626326,0.285168,0.911494
200000000,4,0.627181,0.279558,0.906739
200000000,4,0.630723,0.276953,0.907676
200000000,4,0.634206,0.277919,0.912125
200000000,4,0.624484,0.282980,0.907464
200000000,4,0.632036,0.279377,0.911413
200000000,4,0.631697,0.278310,0.910007
200000000,4,0.623594,0.285042,0.908636
200000000,4,0.624958,0.284502,0.909460
200000000,4,0.627216,0.282406,0.909622
200000000,4,0.632688,0.275331,0.908019
200000000,4,0.633206,0.277607,0.910813
200000000,4,0.629503,0.282796,0.912299
200000000,4,0.624004,0.282357,0.906361
200000000,4,0.625315,0.283984,0.909299
200000000,4,0.631251,0.278773,0.910024
200000000,4,0.625660,0.282297,0.907957
200000000,4,0.631030,0.279957,0.910987
200000000,4,0.632015,0.276855,0.908870
200000000,4,0.629325,0.281135,0.910460
200000000,4,0.624140,0.285746,0.909886
200000000,4,0.635520,0.279954,0.915474
200000000,4,0.630643,0.279149,0.909792
200000000,4,0.626693,0.282446,0.909139
200000000,4,0.625047,0.283585,0.908632
200000000,4,0.623201,0.284601,0.907802
200000000,4,0.627728,0.285185,0.912913
200000000,4,0.626541,0.284930,0.911471
200000000,4,0.623644,0.282416,0.906060
