DimArray,processes,generateArray_time,countingSort_time,elapsed
100000000,8,0.184471,0.135373,0.319844
100000000,8,0.176664,0.126693,0.303357
100000000,8,0.175378,0.128949,0.304327
100000000,8,0.181557,0.129974,0.311531
100000000,8,0.178063,0.130362,0.308425
100000000,8,0.202297,0.135044,0.337341
100000000,8,0.180777,0.135610,0.316387
100000000,8,0.178714,0.128441,0.307155
100000000,8,0.183661,0.127470,0.311131
100000000,8,0.178284,0.125390,0.303674
100000000,8,0.182155,0.131321,0.313476
100000000,8,0.175356,0.131095,0.306451
100000000,8,0.176639,0.127767,0.304406
100000000,8,0.182805,0.127431,0.310236
100000000,8,0.174953,0.127176,0.302129
100000000,8,0.175118,0.128379,0.303497
100000000,8,0.177706,0.125930,0.303636
100000000,8,0.174621,0.131221,0.305842
100000000,8,0.188172,0.129441,0.317613
100000000,8,0.183666,0.130152,0.313818
100000000,8,0.177039,0.127853,0.304892
100000000,8,0.185952,0.130893,0.316845
100000000,8,0.175101,0.130681,0.305782
100000000,8,0.175435,0.127175,0.302610
100000000,8,0.183803,0.132373,0.316176
100000000,8,0.174402,0.130790,0.305192
100000000,8,0.175933,0.132017,0.307950
100000000,8,0.175199,0.132292,0.307491
100000000,8,0.175610,0.130321,0.305931
100000000,8,0.175972,0.128811,0.304783
100000000,8,0.175641,0.130545,0.306186
100000000,8,0.179235,0.127858,0.307093
100000000,8,0.180794,0.128635,0.309429
100000000,8,0.175844,0.127965,0.303809
100000000,8,0.176672,0.128726,0.305398
100000000,8,0.177323,0.126343,0.303666
100000000,8,0.174641,0.130028,0.304669
100000000,8,0.176010,0.126494,0.302504
100000000,8,0.175210,0.127157,0.302367
100000000,8,0.174689,0.128317,0.303006
100000000,8,0.183101,0.127065,0.310166
100000000,8,0.176440,0.127236,0.303676
100000000,8,0.175490,0.130480,0.305970
100000000,8,0.175067,0.127294,0.302361
100000000,8,0.180571,0.129521,0.310092
100000000,8,0.176198,0.133951,0.310149
100000000,8,0.176410,0.128395,0.304805
100000000,8,0.173570,0.131820,0.305390
100000000,8,0.175594,0.130226,0.305820
100000000,8,0.176015,0.132268,0.308283
