DimArray,processes,generateArray_time,countingSort_time,elapsed
100000000,1,0.708649,0.076309,0.784958
100000000,1,0.708557,0.076427,0.784984
100000000,1,0.707504,0.076516,0.784020
100000000,1,0.718068,0.076511,0.794579
100000000,1,0.709901,0.076364,0.786265
100000000,1,0.706298,0.076419,0.782717
100000000,1,0.706804,0.076438,0.783242
100000000,1,0.707563,0.076548,0.784111
100000000,1,0.706657,0.076430,0.783087
100000000,1,0.707051,0.076410,0.783461
100000000,1,0.706467,0.076457,0.782924
100000000,1,0.707417,0.076363,0.783780
100000000,1,0.707487,0.076535,0.784022
100000000,1,0.707329,0.076598,0.783927
100000000,1,0.706317,0.076468,0.782785
100000000,1,0.708235,0.076399,0.784634
100000000,1,0.708151,0.076424,0.784575
100000000,1,0.707016,0.076527,0.783543
100000000,1,0.706740,0.076406,0.783146
100000000,1,0.706614,0.076564,0.783178
100000000,1,0.707000,0.076533,0.783533
100000000,1,0.708091,0.076444,0.784535
100000000,1,0.707092,0.076384,0.783476
100000000,1,0.708984,0.076373,0.785357
100000000,1,0.705190,0.076206,0.781396
100000000,1,0.706297,0.076292,0.782589
100000000,1,0.705304,0.076323,0.781627
100000000,1,0.704701,0.076317,0.781018
100000000,1,0.705326,0.076293,0.781619
100000000,1,0.704949,0.076337,0.781286
100000000,1,0.704473,0.076196,0.780669
100000000,1,0.706038,0.076189,0.782227
100000000,1,0.705887,0.076245,0.782132
100000000,1,0.704945,0.076440,0.781385
100000000,1,0.705021,0.076290,0.781311
100000000,1,0.704702,0.076276,0.780978
100000000,1,0.704277,0.076307,0.780584
100000000,1,0.704093,0.076538,0.780631
100000000,1,0.705618,0.076331,0.781949
100000000,1,0.704879,0.076325,0.781204
100000000,1,0.705141,0.076293,0.781434
100000000,1,0.704469,0.076219,0.780688
100000000,1,0.705986,0.076291,0.782277
100000000,1,0.705955,0.076329,0.782284
100000000,1,0.705045,0.076389,0.781434
100000000,1,0.706075,0.076198,0.782273
100000000,1,0.705167,0.076344,0.781511
100000000,1,0.704330,0.076219,0.780549
100000000,1,0.704640,0.076243,0.780883
100000000,1,0.705418,0.076346,0.781764
