DimArray,processes,generateArray_time,countingSort_time,elapsed
50000000,8,0.106523,0.061176,0.167699
50000000,8,0.103209,0.060387,0.163596
50000000,8,0.102490,0.061623,0.164113
50000000,8,0.102257,0.060611,0.162868
50000000,8,0.102347,0.060757,0.163104
50000000,8,0.102497,0.060687,0.163184
50000000,8,0.102743,0.061352,0.164095
50000000,8,0.113913,0.061565,0.175478
50000000,8,0.102357,0.061820,0.164177
50000000,8,0.115035,0.060979,0.176014
50000000,8,0.103143,0.060226,0.163369
50000000,8,0.102696,0.061442,0.164138
50000000,8,0.102123,0.061089,0.163212
50000000,8,0.102240,0.061332,0.163572
50000000,8,0.104393,0.060799,0.165192
50000000,8,0.101585,0.061403,0.162988
50000000,8,0.102296,0.061419,0.163715
50000000,8,0.102082,0.061310,0.163392
50000000,8,0.103670,0.061383,0.165053
50000000,8,0.101737,0.061912,0.163649
50000000,8,0.101496,0.061895,0.163391
50000000,8,0.110313,0.060271,0.170584
50000000,8,0.101842,0.061607,0.163449
50000000,8,0.102077,0.061445,0.163522
50000000,8,0.106490,0.060780,0.167270
50000000,8,0.102409,0.061738,0.164147
50000000,8,0.102244,0.061868,0.164112
50000000,8,0.104353,0.061194,0.165547
50000000,8,0.102289,0.060717,0.163006
50000000,8,0.110446,0.061125,0.171571
50000000,8,0.102393,0.060429,0.162822
50000000,8,0.101940,0.061343,0.163283
50000000,8,0.102371,0.061937,0.164308
50000000,8,0.101878,0.061494,0.163372
50000000,8,0.101953,0.060447,0.162400
50000000,8,0.104029,0.060783,0.164812
50000000,8,0.102104,0.061556,0.163660
50000000,8,0.102050,0.061530,0.163580
50000000,8,0.102402,0.061195,0.163597
50000000,8,0.102609,0.060311,0.162920
50000000,8,0.101718,0.061308,0.163026
50000000,8,0.102283,0.061065,0.163348
50000000,8,0.103130,0.060473,0.163603
50000000,8,0.102287,0.061142,0.163429
50000000,8,0.107387,0.060386,0.167773
50000000,8,0.102271,0.061094,0.163365
50000000,8,0.102025,0.061000,0.163025
50000000,8,0.109827,0.060529,0.170356
50000000,8,0.102311,0.061332,0.163643
50000000,8,0.101866,0.061700,0.163566
