DimArray,processes,generateArray_time,countingSort_time,elapsed
50000000,4,0.169753,0.063542,0.233295
50000000,4,0.168055,0.064849,0.232904
50000000,4,0.169898,0.064438,0.234336
50000000,4,0.169755,0.063320,0.233075
50000000,4,0.170687,0.063375,0.234062
50000000,4,0.169519,0.064073,0.233592
50000000,4,0.168361,0.063773,0.232134
50000000,4,0.174068,0.064096,0.238164
50000000,4,0.168730,0.064930,0.233660
50000000,4,0.169919,0.064685,0.234604
50000000,4,0.170319,0.064019,0.234338
50000000,4,0.168779,0.063671,0.232450
50000000,4,0.169513,0.064627,0.234140
50000000,4,0.169957,0.065185,0.235142
50000000,4,0.170019,0.063335,0.233354
50000000,4,0.169660,0.063432,0.233092
50000000,4,0.169907,0.063480,0.233387
50000000,4,0.169849,0.063930,0.233779
50000000,4,0.168747,0.064790,0.233537
50000000,4,0.169829,0.063977,0.233806
50000000,4,0.170205,0.064482,0.234687
50000000,4,0.169334,0.064875,0.234209
50000000,4,0.168611,0.063739,0.232350
50000000,4,0.169506,0.065344,0.234850
50000000,4,0.168624,0.063676,0.232300
50000000,4,0.169773,0.063842,0.233615
50000000,4,0.168851,0.063641,0.232492
50000000,4,0.168978,0.064446,0.233424
50000000,4,0.169906,0.062899,0.232805
50000000,4,0.169027,0.064186,0.233213
50000000,4,0.168779,0.064134,0.232913
50000000,4,0.169123,0.065445,0.234568
50000000,4,0.168907,0.063648,0.232555
50000000,4,0.169641,0.064748,0.234389
50000000,4,0.169151,0.063643,0.232794
50000000,4,0.167835,0.064704,0.232539
50000000,4,0.169491,0.063849,0.233340
50000000,4,0.169296,0.065147,0.234443
50000000,4,0.169240,0.063852,0.233092
50000000,4,0.169125,0.063472,0.232597
50000000,4,0.169796,0.063529,0.233325
50000000,4,0.169348,0.063445,0.232793
50000000,4,0.169017,0.063770,0.232787
50000000,4,0.169495,0.063501,0.232996
50000000,4,0.169521,0.064769,0.234290
50000000,4,0.169308,0.063730,0.233038
50000000,4,0.171487,0.063794,0.235281
50000000,4,0.169713,0.063960,0.233673
50000000,4,0.169696,0.063721,0.233417
50000000,4,0.168827,0.064743,0.233570
