DimArray,processes,generateArray_time,countingSort_time,elapsed
50000000,16,0.270048,0.170377,0.440425
50000000,16,0.309999,0.168117,0.478116
50000000,16,0.317157,0.183150,0.500307
50000000,16,0.306026,0.231614,0.537640
50000000,16,0.175589,0.227664,0.403253
50000000,16,0.293548,0.200226,0.493774
50000000,16,0.323879,0.175141,0.499020
50000000,16,0.292530,0.199104,0.491634
50000000,16,0.401297,0.189693,0.590990
50000000,16,0.282143,0.189546,0.471689
50000000,16,0.225181,0.181168,0.406349
50000000,16,0.299008,0.221675,0.520683
50000000,16,0.232030,0.184131,0.416161
50000000,16,0.296691,0.234162,0.530853
50000000,16,0.276740,0.205343,0.482083
50000000,16,0.190406,0.208652,0.399058
50000000,16,0.295342,0.287879,0.583221
50000000,16,0.282422,0.176653,0.459075
50000000,16,0.409049,0.209575,0.618624
50000000,16,0.274135,0.209865,0.484000
50000000,16,0.221301,0.192577,0.413878
50000000,16,0.351394,0.171079,0.522473
50000000,16,0.301085,0.159804,0.460889
50000000,16,0.252121,0.202052,0.454173
50000000,16,0.258702,0.181547,0.440249
50000000,16,0.258661,0.162480,0.421141
50000000,16,0.255035,0.191167,0.446202
50000000,16,0.316767,0.177946,0.494713
50000000,16,0.258009,0.211377,0.469386
50000000,16,0.259450,0.184737,0.444187
50000000,16,0.319500,0.236515,0.556015
50000000,16,0.368886,0.183776,0.552662
50000000,16,0.296130,0.164520,0.460650
50000000,16,0.289664,0.237708,0.527372
50000000,16,0.250912,0.215525,0.466437
50000000,16,0.350863,0.147531,0.498394
50000000,16,0.288141,0.171164,0.459305
50000000,16,0.229004,0.233464,0.462468
50000000,16,0.222680,0.188922,0.411602
50000000,16,0.349622,0.187786,0.537408
50000000,16,0.219163,0.186784,0.405947
50000000,16,0.263541,0.191753,0.455294
50000000,16,0.270488,0.154459,0.424947
50000000,16,0.258818,0.177693,0.436511
50000000,16,0.341523,0.210505,0.552028
50000000,16,0.277384,0.205082,0.482466
50000000,16,0.221457,0.231562,0.453019
50000000,16,0.325479,0.217987,0.543466
50000000,16,0.237906,0.175762,0.413668
50000000,16,0.415813,0.186716,0.602529
