DimArray,processes,generateArray_time,countingSort_time,elapsed
50000000,4,0.161302,0.079246,0.240548
50000000,4,0.161302,0.080727,0.242029
50000000,4,0.160492,0.078974,0.239466
50000000,4,0.160882,0.080424,0.241306
50000000,4,0.160599,0.078133,0.238732
50000000,4,0.161087,0.078916,0.240003
50000000,4,0.160358,0.080844,0.241202
50000000,4,0.161665,0.081885,0.243550
50000000,4,0.158613,0.079985,0.238598
50000000,4,0.159425,0.078677,0.238102
50000000,4,0.160193,0.078321,0.238514
50000000,4,0.161526,0.078875,0.240401
50000000,4,0.160995,0.078629,0.239624
50000000,4,0.160939,0.078407,0.239346
50000000,4,0.160065,0.078480,0.238545
50000000,4,0.160632,0.078620,0.239252
50000000,4,0.160799,0.079051,0.239850
50000000,4,0.160397,0.078983,0.239380
50000000,4,0.160612,0.078888,0.239500
50000000,4,0.160362,0.079514,0.239876
50000000,4,0.160446,0.078319,0.238765
50000000,4,0.160977,0.078190,0.239167
50000000,4,0.160599,0.078420,0.239019
50000000,4,0.160401,0.078269,0.238670
50000000,4,0.160648,0.077986,0.238634
50000000,4,0.159238,0.079126,0.238364
50000000,4,0.160940,0.078666,0.239606
50000000,4,0.159643,0.080499,0.240142
50000000,4,0.160847,0.078262,0.239109
50000000,4,0.159896,0.078478,0.238374
50000000,4,0.160401,0.080856,0.241257
50000000,4,0.160843,0.078719,0.239562
50000000,4,0.160121,0.078466,0.238587
50000000,4,0.160450,0.078161,0.238611
50000000,4,0.161269,0.078531,0.239800
50000000,4,0.160419,0.080242,0.240661
50000000,4,0.160362,0.079408,0.239770
50000000,4,0.160933,0.078158,0.239091
50000000,4,0.160549,0.078635,0.239184
50000000,4,0.159245,0.079077,0.238322
50000000,4,0.160619,0.078221,0.238840
50000000,4,0.160633,0.078587,0.239220
50000000,4,0.160511,0.078239,0.238750
50000000,4,0.158816,0.078972,0.237788
50000000,4,0.161821,0.078253,0.240074
50000000,4,0.158990,0.078964,0.237954
50000000,4,0.160941,0.079020,0.239961
50000000,4,0.160643,0.081893,0.242536
50000000,4,0.160785,0.078782,0.239567
50000000,4,0.160901,0.079110,0.240011
