DimArray,processes,generateArray_time,countingSort_time,elapsed
100000000,4,0.321082,0.215435,0.536517
100000000,4,0.316759,0.210090,0.526849
100000000,4,0.326589,0.208806,0.535395
100000000,4,0.324051,0.208694,0.532745
100000000,4,0.324210,0.212505,0.536715
100000000,4,0.326060,0.210378,0.536438
100000000,4,0.323836,0.209485,0.533321
100000000,4,0.325696,0.207515,0.533211
100000000,4,0.320359,0.209354,0.529713
100000000,4,0.329538,0.207879,0.537417
100000000,4,0.320332,0.209689,0.530021
100000000,4,0.326002,0.208277,0.534279
100000000,4,0.320840,0.210359,0.531199
100000000,4,0.323854,0.206520,0.530374
100000000,4,0.327082,0.208244,0.535326
100000000,4,0.318141,0.215950,0.534091
100000000,4,0.332631,0.204086,0.536717
100000000,4,0.329756,0.204113,0.533869
100000000,4,0.324792,0.207640,0.532432
100000000,4,0.326968,0.208308,0.535276
100000000,4,0.328397,0.205056,0.533453
100000000,4,0.328315,0.205660,0.533975
100000000,4,0.329127,0.204456,0.533583
100000000,4,0.328301,0.205529,0.533830
100000000,4,0.329541,0.206611,0.536152
100000000,4,0.328837,0.206925,0.535762
100000000,4,0.332966,0.208007,0.540973
100000000,4,0.333722,0.205323,0.539045
100000000,4,0.332496,0.206844,0.539340
100000000,4,0.331082,0.204542,0.535624
100000000,4,0.331988,0.204680,0.536668
100000000,4,0.325905,0.209546,0.535451
100000000,4,0.330024,0.205416,0.535440
100000000,4,0.329675,0.206148,0.535823
100000000,4,0.331608,0.204849,0.536457
100000000,4,0.325272,0.209349,0.534621
100000000,4,0.333079,0.206177,0.539256
100000000,4,0.331371,0.204727,0.536098
100000000,4,0.320919,0.211684,0.532603
100000000,4,0.331286,0.205643,0.536929
100000000,4,0.325860,0.209836,0.535696
100000000,4,0.325730,0.208685,0.534415
100000000,4,0.326844,0.210662,0.537506
100000000,4,0.326499,0.208626,0.535125
100000000,4,0.334342,0.205509,0.539851
100000000,4,0.327523,0.205101,0.532624
100000000,4,0.330671,0.205304,0.535975
100000000,4,0.329904,0.204903,0.534807
100000000,4,0.327034,0.205384,0.532418
100000000,4,0.326131,0.209213,0.535344
