DimArray,processes,generateArray_time,countingSort_time,elapsed
100000000,16,0.523277,0.457896,0.981173
100000000,16,0.508086,0.509062,1.017148
100000000,16,0.519735,0.376710,0.896445
100000000,16,0.415767,0.499113,0.914880
100000000,16,0.509661,0.351848,0.861509
100000000,16,0.470407,0.411069,0.881476
100000000,16,0.539146,0.406692,0.945838
100000000,16,0.295303,0.388813,0.684116
100000000,16,0.445970,0.435819,0.881789
100000000,16,0.411565,0.545969,0.957534
100000000,16,0.418522,0.336628,0.755150
100000000,16,0.363866,0.395050,0.758916
100000000,16,0.453255,0.365684,0.818939
100000000,16,0.407504,0.399134,0.806638
100000000,16,0.407800,0.355220,0.763020
100000000,16,0.301709,0.365953,0.667662
100000000,16,0.467449,0.375818,0.843267
100000000,16,0.494002,0.377091,0.871093
100000000,16,0.360629,0.413000,0.773629
100000000,16,0.300379,0.393176,0.693555
100000000,16,0.428164,0.456559,0.884723
100000000,16,0.398185,0.422178,0.820363
100000000,16,0.419527,0.401515,0.821042
100000000,16,0.314769,0.360526,0.675295
100000000,16,0.524998,0.306655,0.831653
100000000,16,0.428502,0.382267,0.810769
100000000,16,0.418118,0.369319,0.787437
100000000,16,0.498950,0.405317,0.904267
100000000,16,0.382552,0.402589,0.785141
100000000,16,0.350741,0.456656,0.807397
100000000,16,0.403321,0.346868,0.750189
100000000,16,0.376423,0.285831,0.662254
100000000,16,0.419588,0.386636,0.806224
100000000,16,0.383294,0.389814,0.773108
100000000,16,0.432630,0.373143,0.805773
100000000,16,0.407355,0.437127,0.844482
100000000,16,0.437944,0.436347,0.874291
100000000,16,0.486971,0.354907,0.841878
100000000,16,0.336197,0.427097,0.763294
100000000,16,0.456154,0.410712,0.866866
100000000,16,0.539801,0.467786,1.007587
100000000,16,0.326488,0.397495,0.723983
100000000,16,0.489612,0.327037,0.816649
100000000,16,0.409694,0.400362,0.810056
100000000,16,0.502732,0.345842,0.848574
100000000,16,0.437881,0.337595,0.775476
100000000,16,0.589412,0.478819,1.068231
100000000,16,0.414175,0.345648,0.759823
100000000,16,0.378183,0.399878,0.778061
100000000,16,0.364548,0.431134,0.795682
