DimArray,processes,generateArray_time,countingSort_time,elapsed
50000000,1,0.355847,0.114730,0.470577
50000000,1,0.353921,0.111710,0.465631
50000000,1,0.354701,0.110369,0.465070
50000000,1,0.353175,0.109906,0.463081
50000000,1,0.352161,0.115640,0.467801
50000000,1,0.364211,0.117358,0.481569
50000000,1,0.360986,0.112752,0.473738
50000000,1,0.354835,0.115408,0.470243
50000000,1,0.359624,0.115135,0.474759
50000000,1,0.359536,0.111882,0.471418
50000000,1,0.360446,0.112471,0.472917
50000000,1,0.356503,0.110959,0.467462
50000000,1,0.359609,0.112415,0.472024
50000000,1,0.361098,0.114186,0.475284
50000000,1,0.357367,0.111131,0.468498
50000000,1,0.356343,0.112127,0.468470
50000000,1,0.358449,0.111443,0.469892
50000000,1,0.359951,0.110697,0.470648
50000000,1,0.355985,0.113691,0.469676
50000000,1,0.362287,0.114338,0.476625
50000000,1,0.360755,0.110228,0.470983
50000000,1,0.353947,0.111625,0.465572
50000000,1,0.357157,0.110087,0.467244
50000000,1,0.354466,0.109881,0.464347
50000000,1,0.352416,0.110247,0.462663
50000000,1,0.354740,0.109873,0.464613
50000000,1,0.353804,0.109994,0.463798
50000000,1,0.355165,0.109947,0.465112
50000000,1,0.354009,0.109730,0.463739
50000000,1,0.355210,0.109815,0.465025
50000000,1,0.355460,0.111310,0.466770
50000000,1,0.354448,0.110207,0.464655
50000000,1,0.357252,0.110015,0.467267
50000000,1,0.353733,0.109826,0.463559
50000000,1,0.356235,0.109868,0.466103
50000000,1,0.354990,0.109863,0.464853
50000000,1,0.354074,0.109818,0.463892
50000000,1,0.354387,0.109992,0.464379
50000000,1,0.355099,0.110060,0.465159
50000000,1,0.356232,0.111219,0.467451
50000000,1,0.355924,0.113333,0.469257
50000000,1,0.356979,0.109808,0.466787
50000000,1,0.353790,0.110574,0.464364
50000000,1,0.353482,0.109770,0.463252
50000000,1,0.354818,0.109676,0.464494
50000000,1,0.351970,0.110405,0.462375
50000000,1,0.355294,0.109481,0.464775
50000000,1,0.353612,0.109540,0.463152
50000000,1,0.353196,0.110177,0.463373
50000000,1,0.356275,0.109629,0.465904
