DimArray,processes,generateArray_time,countingSort_time,elapsed
150000000,8,0.265007,0.200073,0.465080
150000000,8,0.259073,0.194508,0.453581
150000000,8,0.258610,0.190478,0.449088
150000000,8,0.260536,0.194319,0.454855
150000000,8,0.273153,0.195093,0.468246
150000000,8,0.260301,0.187445,0.447746
150000000,8,0.264572,0.194433,0.459005
150000000,8,0.255556,0.193820,0.449376
150000000,8,0.254652,0.191468,0.446120
150000000,8,0.255948,0.191510,0.447458
150000000,8,0.257494,0.195273,0.452767
150000000,8,0.256395,0.188577,0.444972
150000000,8,0.260346,0.195916,0.456262
150000000,8,0.257038,0.191833,0.448871
150000000,8,0.256632,0.196062,0.452694
150000000,8,0.253801,0.196342,0.450143
150000000,8,0.257540,0.195311,0.452851
150000000,8,0.255587,0.193104,0.448691
150000000,8,0.255899,0.197550,0.453449
150000000,8,0.256558,0.191606,0.448164
150000000,8,0.263272,0.196340,0.459612
150000000,8,0.259748,0.193481,0.453229
150000000,8,0.256188,0.197403,0.453591
150000000,8,0.257154,0.197899,0.455053
150000000,8,0.256488,0.191331,0.447819
150000000,8,0.258342,0.195527,0.453869
150000000,8,0.255049,0.196465,0.451514
150000000,8,0.255881,0.190099,0.445980
150000000,8,0.253042,0.198505,0.451547
150000000,8,0.255096,0.193746,0.448842
150000000,8,0.255518,0.196671,0.452189
150000000,8,0.257634,0.196284,0.453918
150000000,8,0.256549,0.196224,0.452773
150000000,8,0.257508,0.196824,0.454332
150000000,8,0.256516,0.194893,0.451409
150000000,8,0.259156,0.198336,0.457492
150000000,8,0.267577,0.194318,0.461895
150000000,8,0.257242,0.197848,0.455090
150000000,8,0.256620,0.196070,0.452690
150000000,8,0.257618,0.192577,0.450195
150000000,8,0.257114,0.196132,0.453246
150000000,8,0.250456,0.196483,0.446939
150000000,8,0.256811,0.198646,0.455457
150000000,8,0.257153,0.197085,0.454238
150000000,8,0.255338,0.195073,0.450411
150000000,8,0.256133,0.193509,0.449642
150000000,8,0.254452,0.197582,0.452034
150000000,8,0.254588,0.194400,0.448988
150000000,8,0.264828,0.194957,0.459785
150000000,8,0.254192,0.197940,0.452132
