DimArray,processes,generateArray_time,countingSort_time,elapsed
50000000,2,0.430792,0.072345,0.503137
50000000,2,0.428607,0.071319,0.499926
50000000,2,0.424799,0.071238,0.496037
50000000,2,0.430464,0.071498,0.501962
50000000,2,0.433302,0.078133,0.511435
50000000,2,0.432885,0.071566,0.504451
50000000,2,0.428543,0.072282,0.500825
50000000,2,0.427261,0.071983,0.499244
50000000,2,0.423269,0.074744,0.498013
50000000,2,0.429091,0.071844,0.500935
50000000,2,0.423418,0.072551,0.495969
50000000,2,0.427411,0.071592,0.499003
50000000,2,0.428902,0.071709,0.500611
50000000,2,0.424051,0.071646,0.495697
50000000,2,0.422178,0.071776,0.493954
50000000,2,0.424199,0.071750,0.495949
50000000,2,0.425137,0.071480,0.496617
50000000,2,0.424622,0.071390,0.496012
50000000,2,0.423779,0.071517,0.495296
50000000,2,0.424949,0.071387,0.496336
50000000,2,0.424707,0.071891,0.496598
50000000,2,0.424519,0.071694,0.496213
50000000,2,0.422923,0.071086,0.494009
50000000,2,0.423621,0.071238,0.494859
50000000,2,0.422785,0.071866,0.494651
50000000,2,0.425235,0.071616,0.496851
50000000,2,0.424092,0.071464,0.495556
50000000,2,0.425389,0.071452,0.496841
50000000,2,0.422833,0.071578,0.494411
50000000,2,0.423429,0.071528,0.494957
50000000,2,0.424106,0.071173,0.495279
50000000,2,0.430464,0.071557,0.502021
50000000,2,0.430616,0.071599,0.502215
50000000,2,0.426915,0.071753,0.498668
50000000,2,0.426567,0.072404,0.498971
50000000,2,0.428148,0.073077,0.501225
50000000,2,0.430542,0.071252,0.501794
50000000,2,0.426269,0.071821,0.498090
50000000,2,0.430730,0.074209,0.504939
50000000,2,0.424015,0.071664,0.495679
50000000,2,0.426112,0.072010,0.498122
50000000,2,0.429684,0.073427,0.503111
50000000,2,0.429153,0.071547,0.500700
50000000,2,0.426171,0.071397,0.497568
50000000,2,0.441168,0.071877,0.513045
50000000,2,0.425665,0.071893,0.497558
50000000,2,0.428820,0.072413,0.501233
50000000,2,0.433420,0.072024,0.505444
50000000,2,0.428298,0.072720,0.501018
50000000,2,0.424279,0.072954,0.497233
