DimArray,processes,generateArray_time,countingSort_time,elapsed
50000000,1,0.355359,0.038177,0.393536
50000000,1,0.354145,0.038202,0.392347
50000000,1,0.353971,0.038144,0.392115
50000000,1,0.353157,0.039122,0.392279
50000000,1,0.353190,0.038155,0.391345
50000000,1,0.352657,0.038193,0.390850
50000000,1,0.361302,0.038181,0.399483
50000000,1,0.355702,0.038267,0.393969
50000000,1,0.354807,0.038195,0.393002
50000000,1,0.353667,0.038240,0.391907
50000000,1,0.352965,0.038183,0.391148
50000000,1,0.354476,0.038258,0.392734
50000000,1,0.353924,0.038159,0.392083
50000000,1,0.353624,0.038242,0.391866
50000000,1,0.355016,0.038253,0.393269
50000000,1,0.352698,0.038246,0.390944
50000000,1,0.352443,0.038148,0.390591
50000000,1,0.353628,0.038178,0.391806
50000000,1,0.354070,0.038152,0.392222
50000000,1,0.353508,0.038163,0.391671
50000000,1,0.353315,0.038255,0.391570
50000000,1,0.353135,0.038190,0.391325
50000000,1,0.353313,0.038243,0.391556
50000000,1,0.353145,0.038118,0.391263
50000000,1,0.353620,0.038140,0.391760
50000000,1,0.354164,0.039440,0.393604
50000000,1,0.353004,0.038177,0.391181
50000000,1,0.353000,0.038144,0.391144
50000000,1,0.353825,0.038134,0.391959
50000000,1,0.353337,0.038154,0.391491
50000000,1,0.352760,0.038173,0.390933
50000000,1,0.353203,0.038140,0.391343
50000000,1,0.353812,0.038144,0.391956
50000000,1,0.353318,0.038249,0.391567
50000000,1,0.353180,0.038117,0.391297
50000000,1,0.352815,0.038183,0.390998
50000000,1,0.353633,0.038095,0.391728
50000000,1,0.352945,0.038182,0.391127
50000000,1,0.353653,0.038146,0.391799
50000000,1,0.353802,0.038182,0.391984
50000000,1,0.353569,0.038211,0.391780
50000000,1,0.353011,0.038160,0.391171
50000000,1,0.352665,0.039136,0.391801
50000000,1,0.352999,0.038207,0.391206
50000000,1,0.354125,0.038185,0.392310
50000000,1,0.353437,0.038169,0.391606
50000000,1,0.353332,0.038207,0.391539
50000000,1,0.353025,0.038097,0.391122
50000000,1,0.354127,0.038177,0.392304
50000000,1,0.353664,0.038149,0.391813
