DimArray,processes,generateArray_time,countingSort_time,elapsed
50000000,16,0.323811,0.193546,0.517357
50000000,16,0.402080,0.189243,0.591323
50000000,16,0.252847,0.213364,0.466211
50000000,16,0.351119,0.225715,0.576834
50000000,16,0.231888,0.208165,0.440053
50000000,16,0.329244,0.159421,0.488665
50000000,16,0.275253,0.188839,0.464092
50000000,16,0.262246,0.189141,0.451387
50000000,16,0.375626,0.200613,0.576239
50000000,16,0.269962,0.180804,0.450766
50000000,16,0.286491,0.179304,0.465795
50000000,16,0.288657,0.170684,0.459341
50000000,16,0.291329,0.202326,0.493655
50000000,16,0.233185,0.187640,0.420825
50000000,16,0.180441,0.206379,0.386820
50000000,16,0.332895,0.190505,0.523400
50000000,16,0.192322,0.177685,0.370007
50000000,16,0.358604,0.178710,0.537314
50000000,16,0.249073,0.221650,0.470723
50000000,16,0.264822,0.191373,0.456195
50000000,16,0.345597,0.211783,0.557380
50000000,16,0.260900,0.148396,0.409296
50000000,16,0.333864,0.239749,0.573613
50000000,16,0.232710,0.215117,0.447827
50000000,16,0.388377,0.237375,0.625752
50000000,16,0.275584,0.164563,0.440147
50000000,16,0.252187,0.163251,0.415438
50000000,16,0.470119,0.210216,0.680335
50000000,16,0.312536,0.172094,0.484630
50000000,16,0.432548,0.200068,0.632616
50000000,16,0.183222,0.182616,0.365838
50000000,16,0.265057,0.213071,0.478128
50000000,16,0.315558,0.166872,0.482430
50000000,16,0.238348,0.151530,0.389878
50000000,16,0.236794,0.194309,0.431103
50000000,16,0.224423,0.201872,0.426295
50000000,16,0.341488,0.157516,0.499004
50000000,16,0.217425,0.159785,0.377210
50000000,16,0.251647,0.191680,0.443327
50000000,16,0.357298,0.193440,0.550738
50000000,16,0.380079,0.210063,0.590142
50000000,16,0.284728,0.161758,0.446486
50000000,16,0.345781,0.227467,0.573248
50000000,16,0.298960,0.266387,0.565347
50000000,16,0.444555,0.206948,0.651503
50000000,16,0.387586,0.187125,0.574711
50000000,16,0.267113,0.184106,0.451219
50000000,16,0.262538,0.186920,0.449458
50000000,16,0.304779,0.174840,0.479619
50000000,16,0.328714,0.173479,0.502193
