DimArray,processes,generateArray_time,countingSort_time,elapsed
100000000,16,0.442337,0.289509,0.731846
100000000,16,0.404453,0.314139,0.718592
100000000,16,0.493973,0.222129,0.716102
100000000,16,0.519639,0.203622,0.723261
100000000,16,0.417851,0.308292,0.726143
100000000,16,0.501452,0.224942,0.726394
100000000,16,0.442130,0.235403,0.677533
100000000,16,0.365632,0.351612,0.717244
100000000,16,0.493216,0.310292,0.803508
100000000,16,0.452091,0.217018,0.669109
100000000,16,0.345462,0.255531,0.600993
100000000,16,0.587104,0.307651,0.894755
100000000,16,0.428260,0.242769,0.671029
100000000,16,0.438554,0.273756,0.712310
100000000,16,0.443395,0.216581,0.659976
100000000,16,0.429319,0.267500,0.696819
100000000,16,0.435590,0.247847,0.683437
100000000,16,0.378446,0.321042,0.699488
100000000,16,0.369122,0.222429,0.591551
100000000,16,0.428864,0.356930,0.785794
100000000,16,0.454250,0.308786,0.763036
100000000,16,0.492935,0.279219,0.772154
100000000,16,0.486680,0.228123,0.714803
100000000,16,0.552143,0.356370,0.908513
100000000,16,0.285736,0.322518,0.608254
100000000,16,0.368504,0.251194,0.619698
100000000,16,0.517146,0.279497,0.796643
100000000,16,0.342402,0.250931,0.593333
100000000,16,0.398063,0.244899,0.642962
100000000,16,0.516408,0.302608,0.819016
100000000,16,0.368263,0.254765,0.623028
100000000,16,0.470632,0.258585,0.729217
100000000,16,0.435194,0.261454,0.696648
100000000,16,0.442836,0.247425,0.690261
100000000,16,0.447945,0.262004,0.709949
100000000,16,0.416303,0.327090,0.743393
100000000,16,0.355297,0.296846,0.652143
100000000,16,0.404529,0.414372,0.818901
100000000,16,0.423202,0.275673,0.698875
100000000,16,0.347741,0.264892,0.612633
100000000,16,0.509633,0.300284,0.809917
100000000,16,0.260641,0.418578,0.679219
100000000,16,0.394051,0.263417,0.657468
100000000,16,0.449567,0.253551,0.703118
100000000,16,0.450935,0.321639,0.772574
100000000,16,0.554609,0.263284,0.817893
100000000,16,0.414561,0.186167,0.600728
100000000,16,0.398474,0.346853,0.745327
100000000,16,0.433271,0.223190,0.656461
100000000,16,0.379793,0.202824,0.582617
