DimArray,processes,generateArray_time,countingSort_time,elapsed
100000000,2,0.850983,0.139609,0.990592
100000000,2,0.848398,0.136512,0.984910
100000000,2,0.864308,0.138575,1.002883
100000000,2,0.850630,0.134863,0.985493
100000000,2,0.847587,0.137395,0.984982
100000000,2,0.864506,0.140495,1.005001
100000000,2,0.855719,0.135447,0.991166
100000000,2,0.850758,0.135492,0.986250
100000000,2,0.846132,0.136375,0.982507
100000000,2,0.863230,0.141003,1.004233
100000000,2,0.863010,0.141407,1.004417
100000000,2,0.855778,0.139830,0.995608
100000000,2,0.848893,0.136469,0.985362
100000000,2,0.854595,0.134522,0.989117
100000000,2,0.850822,0.136416,0.987238
100000000,2,0.849585,0.136610,0.986195
100000000,2,0.866425,0.140861,1.007286
100000000,2,0.870520,0.139686,1.010206
100000000,2,0.871839,0.140290,1.012129
100000000,2,0.861963,0.135600,0.997563
100000000,2,0.850788,0.135551,0.986339
100000000,2,0.852485,0.136126,0.988611
100000000,2,0.872327,0.139809,1.012136
100000000,2,0.872413,0.141681,1.014094
100000000,2,0.853657,0.134686,0.988343
100000000,2,0.868785,0.142072,1.010857
100000000,2,0.853147,0.136079,0.989226
100000000,2,0.851999,0.139166,0.991165
100000000,2,0.857315,0.135347,0.992662
100000000,2,0.868562,0.140686,1.009248
100000000,2,0.869454,0.141381,1.010835
100000000,2,0.872862,0.139944,1.012806
100000000,2,0.858723,0.139016,0.997739
100000000,2,0.866992,0.140835,1.007827
100000000,2,0.861172,0.139062,1.000234
100000000,2,0.871578,0.140395,1.011973
100000000,2,0.854832,0.137016,0.991848
100000000,2,0.851889,0.136331,0.988220
100000000,2,0.853216,0.135947,0.989163
100000000,2,0.855270,0.136479,0.991749
100000000,2,0.853794,0.135905,0.989699
100000000,2,0.853824,0.135020,0.988844
100000000,2,0.851432,0.136291,0.987723
100000000,2,0.853185,0.137346,0.990531
100000000,2,0.861675,0.136088,0.997763
100000000,2,0.854859,0.135909,0.990768
100000000,2,0.847679,0.136604,0.984283
100000000,2,0.868154,0.140465,1.008619
100000000,2,0.870453,0.141583,1.012036
100000000,2,0.861510,0.135716,0.997226
