DimArray,processes,generateArray_time,countingSort_time,elapsed
200000000,1,1.421713,0.444266,1.865979
200000000,1,1.423594,0.448969,1.872563
200000000,1,1.419206,0.442097,1.861303
200000000,1,1.415580,0.439108,1.854688
200000000,1,1.413632,0.438592,1.852224
200000000,1,1.416428,0.441703,1.858131
200000000,1,1.419785,0.438193,1.857978
200000000,1,1.418641,0.444243,1.862884
200000000,1,1.411458,0.439763,1.851221
200000000,1,1.413803,0.439343,1.853146
200000000,1,1.414186,0.438541,1.852727
200000000,1,1.414374,0.441574,1.855948
200000000,1,1.412859,0.444782,1.857641
200000000,1,1.412532,0.443362,1.855894
200000000,1,1.421054,0.438671,1.859725
200000000,1,1.416416,0.441629,1.858045
200000000,1,1.417202,0.440631,1.857833
200000000,1,1.412056,0.442302,1.854358
200000000,1,1.415749,0.442323,1.858072
200000000,1,1.413794,0.438500,1.852294
200000000,1,1.421630,0.441445,1.863075
200000000,1,1.415438,0.439954,1.855392
200000000,1,1.414985,0.439064,1.854049
200000000,1,1.415449,0.441991,1.857440
200000000,1,1.412174,0.438383,1.850557
200000000,1,1.419303,0.440142,1.859445
200000000,1,1.423009,0.439963,1.862972
200000000,1,1.412600,0.438348,1.850948
200000000,1,1.414979,0.438974,1.853953
200000000,1,1.415831,0.439828,1.855659
200000000,1,1.413407,0.445708,1.859115
200000000,1,1.414744,0.441514,1.856258
200000000,1,1.416082,0.437369,1.853451
200000000,1,1.416923,0.441937,1.858860
200000000,1,1.412096,0.439875,1.851971
200000000,1,1.412963,0.442553,1.855516
200000000,1,1.412783,0.444043,1.856826
200000000,1,1.412492,0.438449,1.850941
200000000,1,1.417242,0.441783,1.859025
200000000,1,1.412509,0.439844,1.852353
200000000,1,1.410466,0.439650,1.850116
200000000,1,1.415567,0.441459,1.857026
200000000,1,1.412983,0.438478,1.851461
200000000,1,1.417614,0.442449,1.860063
200000000,1,1.413200,0.439820,1.853020
200000000,1,1.416646,0.441008,1.857654
200000000,1,1.415397,0.442115,1.857512
200000000,1,1.420758,0.439366,1.860124
200000000,1,1.417931,0.443642,1.861573
200000000,1,1.411721,0.441431,1.853152
