DimArray,processes,generateArray_time,countingSort_time,elapsed
200000000,2,1.684821,0.532260,2.217081
200000000,2,1.695568,0.528331,2.223899
200000000,2,1.682176,0.516557,2.198733
200000000,2,1.686258,0.526043,2.212301
200000000,2,1.708768,0.534813,2.243581
200000000,2,1.692184,0.523805,2.215989
200000000,2,1.686636,0.519921,2.206557
200000000,2,1.705223,0.534420,2.239643
200000000,2,1.689313,0.516910,2.206223
200000000,2,1.702095,0.533123,2.235218
200000000,2,1.688498,0.524863,2.213361
200000000,2,1.714492,0.533729,2.248221
200000000,2,1.684067,0.523047,2.207114
200000000,2,1.690170,0.526435,2.216605
200000000,2,1.689993,0.519761,2.209754
200000000,2,1.683018,0.520265,2.203283
200000000,2,1.686482,0.531950,2.218432
200000000,2,1.697519,0.521474,2.218993
200000000,2,1.706523,0.538276,2.244799
200000000,2,1.708395,0.536084,2.244479
200000000,2,1.710438,0.541410,2.251848
200000000,2,1.683232,0.523319,2.206551
200000000,2,1.682103,0.520947,2.203050
200000000,2,1.683478,0.520347,2.203825
200000000,2,1.703846,0.534782,2.238628
200000000,2,1.696436,0.531465,2.227901
200000000,2,1.693300,0.518897,2.212197
200000000,2,1.683522,0.526889,2.210411
200000000,2,1.681346,0.520855,2.202201
200000000,2,1.681374,0.520660,2.202034
200000000,2,1.679551,0.524862,2.204413
200000000,2,1.682818,0.523679,2.206497
200000000,2,1.704096,0.532758,2.236854
200000000,2,1.690954,0.531600,2.222554
200000000,2,1.710753,0.531832,2.242585
200000000,2,1.714725,0.544144,2.258869
200000000,2,1.711268,0.533065,2.244333
200000000,2,1.690637,0.525073,2.215710
200000000,2,1.710392,0.533901,2.244293
200000000,2,1.704521,0.530339,2.234860
200000000,2,1.688817,0.520546,2.209363
200000000,2,1.710695,0.538127,2.248822
200000000,2,1.694843,0.522163,2.217006
200000000,2,1.683274,0.523924,2.207198
200000000,2,1.685736,0.540216,2.225952
200000000,2,1.704828,0.541326,2.246154
200000000,2,1.686352,0.526181,2.212533
200000000,2,1.692115,0.523047,2.215162
200000000,2,1.680264,0.520344,2.200608
200000000,2,1.704559,0.531160,2.235719
