DimArray,processes,generateArray_time,countingSort_time,elapsed
150000000,4,0.471422,0.241979,0.713401
150000000,4,0.466119,0.244380,0.710499
150000000,4,0.463703,0.237889,0.701592
150000000,4,0.462894,0.235173,0.698067
150000000,4,0.470433,0.240669,0.711102
150000000,4,0.473036,0.242012,0.715048
150000000,4,0.471045,0.241405,0.712450
150000000,4,0.475229,0.242139,0.717368
150000000,4,0.474803,0.241311,0.716114
150000000,4,0.477599,0.236468,0.714067
150000000,4,0.473466,0.242285,0.715751
150000000,4,0.479709,0.235216,0.714925
150000000,4,0.478238,0.235249,0.713487
150000000,4,0.474672,0.240663,0.715335
150000000,4,0.475642,0.236912,0.712554
150000000,4,0.476691,0.236145,0.712836
150000000,4,0.478551,0.234984,0.713535
150000000,4,0.472372,0.240913,0.713285
150000000,4,0.473597,0.241695,0.715292
150000000,4,0.474895,0.235876,0.710771
150000000,4,0.476043,0.237532,0.713575
150000000,4,0.472028,0.241737,0.713765
150000000,4,0.478127,0.236182,0.714309
150000000,4,0.471999,0.241403,0.713402
150000000,4,0.479210,0.235601,0.714811
150000000,4,0.470889,0.242387,0.713276
150000000,4,0.479650,0.236510,0.716160
150000000,4,0.476663,0.235214,0.711877
150000000,4,0.475792,0.235210,0.711002
150000000,4,0.473605,0.240533,0.714138
150000000,4,0.472076,0.241087,0.713163
150000000,4,0.473862,0.241661,0.715523
150000000,4,0.472662,0.240885,0.713547
150000000,4,0.477474,0.235571,0.713045
150000000,4,0.473899,0.241360,0.715259
150000000,4,0.477753,0.237547,0.715300
150000000,4,0.473160,0.243014,0.716174
150000000,4,0.474184,0.240588,0.714772
150000000,4,0.471683,0.242391,0.714074
150000000,4,0.478666,0.235249,0.713915
150000000,4,0.480491,0.237645,0.718136
150000000,4,0.476388,0.236503,0.712891
150000000,4,0.474563,0.240854,0.715417
150000000,4,0.475814,0.240927,0.716741
150000000,4,0.477906,0.237904,0.715810
150000000,4,0.472639,0.241244,0.713883
150000000,4,0.477187,0.236337,0.713524
150000000,4,0.473909,0.241394,0.715303
150000000,4,0.477996,0.235974,0.713970
150000000,4,0.479339,0.236823,0.716162
