DimArray,processes,generateArray_time,countingSort_time,elapsed
150000000,2,1.242594,0.303815,1.546409
150000000,2,1.254429,0.315115,1.569544
150000000,2,1.248773,0.308612,1.557385
150000000,2,1.249532,0.306607,1.556139
150000000,2,1.241665,0.305737,1.547402
150000000,2,1.239306,0.305882,1.545188
150000000,2,1.243625,0.305964,1.549589
150000000,2,1.239890,0.306749,1.546639
150000000,2,1.254184,0.306379,1.560563
150000000,2,1.240604,0.305562,1.546166
150000000,2,1.250842,0.305020,1.555862
150000000,2,1.256131,0.306315,1.562446
150000000,2,1.251759,0.303416,1.555175
150000000,2,1.255647,0.306974,1.562621
150000000,2,1.255556,0.305998,1.561554
150000000,2,1.242352,0.302663,1.545015
150000000,2,1.257429,0.306156,1.563585
150000000,2,1.256034,0.305223,1.561257
150000000,2,1.250019,0.301374,1.551393
150000000,2,1.255864,0.304911,1.560775
150000000,2,1.256441,0.305661,1.562102
150000000,2,1.247912,0.304476,1.552388
150000000,2,1.264652,0.302556,1.567208
150000000,2,1.244154,0.305887,1.550041
150000000,2,1.244246,0.305279,1.549525
150000000,2,1.264235,0.301974,1.566209
150000000,2,1.258528,0.305563,1.564091
150000000,2,1.237858,0.304371,1.542229
150000000,2,1.248156,0.301111,1.549267
150000000,2,1.242376,0.306310,1.548686
150000000,2,1.239847,0.304995,1.544842
150000000,2,1.263256,0.301982,1.565238
150000000,2,1.238993,0.305646,1.544639
150000000,2,1.245740,0.304827,1.550567
150000000,2,1.270564,0.302588,1.573152
150000000,2,1.243291,0.304831,1.548122
150000000,2,1.239328,0.305438,1.544766
150000000,2,1.244898,0.303684,1.548582
150000000,2,1.242017,0.305810,1.547827
150000000,2,1.240198,0.305164,1.545362
150000000,2,1.260108,0.302768,1.562876
150000000,2,1.258577,0.305156,1.563733
150000000,2,1.241599,0.306426,1.548025
150000000,2,1.263204,0.302108,1.565312
150000000,2,1.239523,0.305845,1.545368
150000000,2,1.242872,0.306006,1.548878
150000000,2,1.263688,0.303383,1.567071
150000000,2,1.240209,0.305390,1.545599
150000000,2,1.242561,0.304701,1.547262
150000000,2,1.259733,0.302294,1.562027
