DimArray,processes,generateArray_time,countingSort_time,elapsed
150000000,1,1.069379,0.253130,1.322509
150000000,1,1.061627,0.249569,1.311196
150000000,1,1.072494,0.253397,1.325891
150000000,1,1.059657,0.257204,1.316861
150000000,1,1.061565,0.250592,1.312157
150000000,1,1.063418,0.252168,1.315586
150000000,1,1.061561,0.251920,1.313481
150000000,1,1.064058,0.252424,1.316482
150000000,1,1.059479,0.252759,1.312238
150000000,1,1.058861,0.249236,1.308097
150000000,1,1.058868,0.250942,1.309810
150000000,1,1.065021,0.250642,1.315663
150000000,1,1.061170,0.253413,1.314583
150000000,1,1.061108,0.249903,1.311011
150000000,1,1.064264,0.252196,1.316460
150000000,1,1.062448,0.251993,1.314441
150000000,1,1.063241,0.252143,1.315384
150000000,1,1.063552,0.252692,1.316244
150000000,1,1.066660,0.251921,1.318581
150000000,1,1.065851,0.252770,1.318621
150000000,1,1.060913,0.250393,1.311306
150000000,1,1.062890,0.254339,1.317229
150000000,1,1.059800,0.248857,1.308657
150000000,1,1.061964,0.250428,1.312392
150000000,1,1.060169,0.249632,1.309801
150000000,1,1.063184,0.250558,1.313742
150000000,1,1.061873,0.254418,1.316291
150000000,1,1.060270,0.250282,1.310552
150000000,1,1.059875,0.257378,1.317253
150000000,1,1.059826,0.248942,1.308768
150000000,1,1.063516,0.250855,1.314371
150000000,1,1.060304,0.249557,1.309861
150000000,1,1.065498,0.252736,1.318234
150000000,1,1.061543,0.254635,1.316178
150000000,1,1.062423,0.249521,1.311944
150000000,1,1.059700,0.255070,1.314770
150000000,1,1.060558,0.250918,1.311476
150000000,1,1.058863,0.249970,1.308833
150000000,1,1.059576,0.249343,1.308919
150000000,1,1.063916,0.253280,1.317196
150000000,1,1.059029,0.253489,1.312518
150000000,1,1.060063,0.249544,1.309607
150000000,1,1.061419,0.251545,1.312964
150000000,1,1.065434,0.249809,1.315243
150000000,1,1.061173,0.251506,1.312679
150000000,1,1.059636,0.249583,1.309219
150000000,1,1.064181,0.253272,1.317453
150000000,1,1.060992,0.250173,1.311165
150000000,1,1.060478,0.250400,1.310878
150000000,1,1.061358,0.249859,1.311217
