DimArray,processes,generateArray_time,countingSort_time,elapsed
200000000,2,1.651156,0.423195,2.074351
200000000,2,1.656119,0.404984,2.061103
200000000,2,1.664534,0.411950,2.076484
200000000,2,1.651467,0.404664,2.056131
200000000,2,1.643845,0.409834,2.053679
200000000,2,1.644444,0.413107,2.057551
200000000,2,1.649398,0.413130,2.062528
200000000,2,1.661583,0.413933,2.075516
200000000,2,1.660691,0.408279,2.068970
200000000,2,1.667726,0.410095,2.077821
200000000,2,1.671568,0.411058,2.082626
200000000,2,1.670840,0.411866,2.082706
200000000,2,1.647413,0.427251,2.074664
200000000,2,1.648290,0.410865,2.059155
200000000,2,1.650216,0.411887,2.062103
200000000,2,1.658133,0.413367,2.071500
200000000,2,1.673944,0.416993,2.090937
200000000,2,1.643274,0.405203,2.048477
200000000,2,1.668934,0.410855,2.079789
200000000,2,1.655741,0.409595,2.065336
200000000,2,1.669884,0.410168,2.080052
200000000,2,1.649444,0.413018,2.062462
200000000,2,1.648928,0.411909,2.060837
200000000,2,1.662723,0.411745,2.074468
200000000,2,1.665398,0.410568,2.075966
200000000,2,1.647211,0.417710,2.064921
200000000,2,1.660777,0.409398,2.070175
200000000,2,1.669516,0.404240,2.073756
200000000,2,21.079469,0.460543,21.540012
200000000,2,1.652644,0.401755,2.054399
200000000,2,1.650479,0.402680,2.053159
200000000,2,1.642620,0.411955,2.054575
200000000,2,1.663383,0.407321,2.070704
200000000,2,1.654201,0.412410,2.066611
200000000,2,1.665262,0.405301,2.070563
200000000,2,1.666003,0.416911,2.082914
200000000,2,1.657272,0.411630,2.068902
200000000,2,1.668658,0.412793,2.081451
200000000,2,1.661592,0.407730,2.069322
200000000,2,1.648356,0.409791,2.058147
200000000,2,1.647627,0.421966,2.069593
200000000,2,1.662662,0.408867,2.071529
200000000,2,1.658214,0.410348,2.068562
200000000,2,1.654661,0.406657,2.061318
200000000,2,1.658687,0.419861,2.078548
200000000,2,1.644043,0.408204,2.052247
200000000,2,1.648418,0.404956,2.053374
200000000,2,1.652906,0.412589,2.065495
200000000,2,1.641828,0.407054,2.048882
200000000,2,1.651602,0.406863,2.058465
